elapsed_s,utc,phase,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,utilization_percent,memory_used_mib,split,sequence,block_id,block_role,requested_power_limit_w,requested_clock_mhz,workload_phase
4.918967471999991,2026-09-03T12:46:10.875616+00:00,initialization,210.0,405.0,15.34,51.0,0.0,0.0,,,,,,,
5.011993180999994,2026-09-03T12:46:10.968639+00:00,initialization,210.0,405.0,15.34,51.0,0.0,0.0,,,,,,,
5.110268384999998,2026-09-03T12:46:11.066913+00:00,initialization,210.0,405.0,15.34,51.0,0.0,0.0,,,,,,,
5.213454064999993,2026-09-03T12:46:11.170091+00:00,initialization,210.0,405.0,15.34,51.0,0.0,0.0,,,,,,,
5.313596447999998,2026-09-03T12:46:11.270261+00:00,initialization,210.0,405.0,15.34,51.0,0.0,0.0,,,,,,,
5.41160000699999,2026-09-03T12:46:11.368244+00:00,initialization,210.0,405.0,15.34,51.0,0.0,0.0,,,,,,,
5.517037302999995,2026-09-03T12:46:11.473680+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
5.612612297999988,2026-09-03T12:46:11.569250+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
5.713730928999993,2026-09-03T12:46:11.670370+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
5.812397182999987,2026-09-03T12:46:11.769048+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
5.9120773629999945,2026-09-03T12:46:11.868720+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
6.015120560999989,2026-09-03T12:46:11.971762+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
6.111795805,2026-09-03T12:46:12.068452+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
6.210589977999987,2026-09-03T12:46:12.167228+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
6.310112380999996,2026-09-03T12:46:12.266753+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
6.409243977999992,2026-09-03T12:46:12.365882+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
6.510164433,2026-09-03T12:46:12.466805+00:00,initialization,210.0,405.0,14.75,51.0,0.0,0.0,,,,,,,
6.60796272799999,2026-09-03T12:46:12.564600+00:00,initialization,210.0,405.0,14.3,51.0,0.0,0.0,,,,,,,
6.71209082499999,2026-09-03T12:46:12.668735+00:00,initialization,210.0,405.0,14.3,51.0,0.0,0.0,,,,,,,
6.812949185999997,2026-09-03T12:46:12.769591+00:00,initialization,210.0,405.0,14.3,51.0,0.0,0.0,,,,,,,
6.917254030999999,2026-09-03T12:46:12.873901+00:00,initialization,210.0,405.0,14.3,51.0,0.0,0.0,,,,,,,
7.015527532999997,2026-09-03T12:46:12.972167+00:00,initialization,210.0,405.0,14.3,51.0,0.0,0.0,,,,,,,
7.118165177999998,2026-09-03T12:46:13.074805+00:00,initialization,210.0,405.0,14.3,51.0,0.0,0.0,,,,,,,
7.2152271389999925,2026-09-03T12:46:13.171867+00:00,initialization,210.0,405.0,14.3,51.0,0.0,0.0,,,,,,,
7.316104237999994,2026-09-03T12:46:13.272746+00:00,initialization,210.0,405.0,14.3,51.0,0.0,0.0,,,,,,,
7.415839389999988,2026-09-03T12:46:13.372482+00:00,initialization,210.0,405.0,14.3,51.0,0.0,0.0,,,,,,,
7.515782443999996,2026-09-03T12:46:13.472437+00:00,initialization,210.0,405.0,14.25,51.0,0.0,0.0,,,,,,,
7.617481530999996,2026-09-03T12:46:13.574120+00:00,initialization,210.0,405.0,14.25,51.0,0.0,0.0,,,,,,,
7.713343103999989,2026-09-03T12:46:13.669981+00:00,initialization,210.0,405.0,14.25,51.0,0.0,0.0,,,,,,,
7.817448657999989,2026-09-03T12:46:13.774092+00:00,initialization,210.0,405.0,14.25,51.0,0.0,0.0,,,,,,,
7.91394163999999,2026-09-03T12:46:13.870586+00:00,initialization,210.0,405.0,14.25,51.0,0.0,0.0,,,,,,,
8.016491118999994,2026-09-03T12:46:13.973128+00:00,initialization,210.0,405.0,14.25,51.0,0.0,0.0,,,,,,,
8.115393538999996,2026-09-03T12:46:14.072036+00:00,initialization,210.0,405.0,14.25,51.0,0.0,0.0,,,,,,,
8.217824101999994,2026-09-03T12:46:14.174466+00:00,initialization,210.0,405.0,14.25,51.0,0.0,0.0,,,,,,,
8.315018971,2026-09-03T12:46:14.271659+00:00,initialization,210.0,405.0,14.25,51.0,0.0,0.0,,,,,,,
8.414690863999994,2026-09-03T12:46:14.371331+00:00,initialization,210.0,405.0,14.25,51.0,0.0,0.0,,,,,,,
8.515394639999997,2026-09-03T12:46:14.472036+00:00,initialization,210.0,405.0,13.8,51.0,0.0,0.0,,,,,,,
8.618600448999999,2026-09-03T12:46:14.575237+00:00,initialization,210.0,405.0,13.8,51.0,0.0,0.0,,,,,,,
8.715640530999991,2026-09-03T12:46:14.672278+00:00,initialization,210.0,405.0,13.8,51.0,0.0,0.0,,,,,,,
8.816154234999999,2026-09-03T12:46:14.772798+00:00,initialization,210.0,405.0,13.8,51.0,0.0,0.0,,,,,,,
8.918168822999988,2026-09-03T12:46:14.874806+00:00,initialization,210.0,405.0,13.8,51.0,0.0,0.0,,,,,,,
9.019462441999991,2026-09-03T12:46:14.976110+00:00,initialization,210.0,405.0,13.8,51.0,0.0,0.0,,,,,,,
9.112914173999997,2026-09-03T12:46:15.069551+00:00,initialization,210.0,405.0,13.8,51.0,0.0,0.0,,,,,,,
9.21966497599999,2026-09-03T12:46:15.176303+00:00,initialization,210.0,405.0,13.8,51.0,0.0,0.0,,,,,,,
9.321309155999998,2026-09-03T12:46:15.277951+00:00,initialization,210.0,405.0,13.8,51.0,0.0,0.0,,,,,,,
9.420341770999997,2026-09-03T12:46:15.376984+00:00,initialization,210.0,405.0,13.8,51.0,0.0,0.0,,,,,,,
9.523775087999994,2026-09-03T12:46:15.480416+00:00,initialization,210.0,405.0,13.26,51.0,0.0,0.0,,,,,,,
9.618979038999996,2026-09-03T12:46:15.575645+00:00,initialization,210.0,405.0,13.26,51.0,0.0,0.0,,,,,,,
9.722708827999995,2026-09-03T12:46:15.679351+00:00,initialization,210.0,405.0,13.26,51.0,0.0,0.0,,,,,,,
9.82319077999999,2026-09-03T12:46:15.779830+00:00,initialization,210.0,405.0,13.26,51.0,0.0,0.0,,,,,,,
9.920596513999996,2026-09-03T12:46:15.877238+00:00,initialization,210.0,405.0,13.26,51.0,0.0,0.0,,,,,,,
10.02231359999999,2026-09-03T12:46:15.978955+00:00,initialization,210.0,405.0,13.26,51.0,0.0,0.0,,,,,,,
10.120928020999997,2026-09-03T12:46:16.077571+00:00,initialization,210.0,405.0,13.26,51.0,0.0,0.0,,,,,,,
10.221599521999991,2026-09-03T12:46:16.178286+00:00,initialization,210.0,405.0,13.26,51.0,0.0,0.0,,,,,,,
10.320305504999993,2026-09-03T12:46:16.276949+00:00,initialization,210.0,405.0,13.26,51.0,0.0,0.0,,,,,,,
10.424520861999994,2026-09-03T12:46:16.381163+00:00,initialization,210.0,405.0,13.26,51.0,0.0,0.0,,,,,,,
10.521345673999988,2026-09-03T12:46:16.477994+00:00,initialization,210.0,405.0,13.3,51.0,0.0,0.0,,,,,,,
10.620297237999992,2026-09-03T12:46:16.576940+00:00,initialization,210.0,405.0,13.3,51.0,0.0,0.0,,,,,,,
10.724762986999991,2026-09-03T12:46:16.681463+00:00,initialization,210.0,405.0,13.3,51.0,0.0,0.0,,,,,,,
10.824543813999995,2026-09-03T12:46:16.781189+00:00,initialization,210.0,405.0,13.3,51.0,0.0,0.0,,,,,,,
10.922685795999996,2026-09-03T12:46:16.879324+00:00,initialization,210.0,405.0,13.3,51.0,0.0,0.0,,,,,,,
11.02308570599999,2026-09-03T12:46:16.979727+00:00,initialization,210.0,405.0,13.3,51.0,0.0,0.0,,,,,,,
11.12195025199999,2026-09-03T12:46:17.078596+00:00,initialization,210.0,405.0,13.3,51.0,0.0,0.0,,,,,,,
11.224890224999996,2026-09-03T12:46:17.181530+00:00,initialization,210.0,405.0,13.3,51.0,0.0,0.0,,,,,,,
11.321503342,2026-09-03T12:46:17.278144+00:00,initialization,210.0,405.0,13.3,51.0,0.0,0.0,,,,,,,
11.42302630799999,2026-09-03T12:46:17.379669+00:00,initialization,210.0,405.0,13.3,51.0,0.0,0.0,,,,,,,
11.526914827999988,2026-09-03T12:46:17.483553+00:00,initialization,210.0,405.0,13.86,51.0,0.0,0.0,,,,,,,
11.622730052999998,2026-09-03T12:46:17.579368+00:00,initialization,210.0,405.0,13.86,51.0,0.0,0.0,,,,,,,
11.72407320699999,2026-09-03T12:46:17.680714+00:00,initialization,210.0,405.0,13.86,51.0,0.0,0.0,,,,,,,
11.824236315999997,2026-09-03T12:46:17.780880+00:00,initialization,210.0,405.0,13.86,51.0,0.0,0.0,,,,,,,
11.928339827999991,2026-09-03T12:46:17.884980+00:00,initialization,210.0,405.0,13.86,51.0,0.0,0.0,,,,,,,
12.02455577699999,2026-09-03T12:46:17.981201+00:00,initialization,210.0,405.0,13.86,51.0,0.0,0.0,,,,,,,
12.123559440999998,2026-09-03T12:46:18.080197+00:00,initialization,210.0,405.0,13.86,51.0,0.0,0.0,,,,,,,
12.224046969,2026-09-03T12:46:18.180688+00:00,initialization,210.0,405.0,13.86,51.0,0.0,0.0,,,,,,,
12.325273796999994,2026-09-03T12:46:18.281915+00:00,initialization,210.0,405.0,13.86,51.0,0.0,0.0,,,,,,,
12.426874659999996,2026-09-03T12:46:18.383516+00:00,initialization,210.0,405.0,13.86,51.0,0.0,0.0,,,,,,,
12.523390782999996,2026-09-03T12:46:18.480035+00:00,initialization,210.0,405.0,13.85,51.0,0.0,0.0,,,,,,,
12.626472214999993,2026-09-03T12:46:18.583115+00:00,initialization,210.0,405.0,13.85,51.0,0.0,0.0,,,,,,,
12.724985565999987,2026-09-03T12:46:18.681627+00:00,initialization,210.0,405.0,13.85,51.0,0.0,0.0,,,,,,,
12.825327281,2026-09-03T12:46:18.781965+00:00,initialization,210.0,405.0,13.85,51.0,0.0,0.0,,,,,,,
12.925674565999998,2026-09-03T12:46:18.882317+00:00,initialization,210.0,405.0,13.85,51.0,0.0,0.0,,,,,,,
13.02606509799999,2026-09-03T12:46:18.982708+00:00,initialization,210.0,405.0,13.85,51.0,0.0,0.0,,,,,,,
13.126371044999999,2026-09-03T12:46:19.083013+00:00,initialization,210.0,405.0,13.85,51.0,0.0,0.0,,,,,,,
13.226014183999993,2026-09-03T12:46:19.182656+00:00,initialization,210.0,405.0,13.85,51.0,0.0,0.0,,,,,,,
13.328177140999998,2026-09-03T12:46:19.284820+00:00,initialization,210.0,405.0,13.85,51.0,0.0,0.0,,,,,,,
13.430436891,2026-09-03T12:46:19.387080+00:00,initialization,210.0,405.0,13.85,51.0,0.0,0.0,,,,,,,
13.530602520999992,2026-09-03T12:46:19.487240+00:00,initialization,210.0,405.0,13.55,51.0,0.0,0.0,,,,,,,
