scenario,seed,controller,attempted_rentals,served_rentals,attempted_returns,accepted_returns,lost_rentals,rejected_returns,service_failures,bikes_moved,truck_distance_km,unrealized_transfer_bikes,terminal_imbalance,terminal_truck_inventory,objective
paired_pulse,111,open_loop,67,67,88,68,0,20,20,6,0.8533739059724342,0,27.5,0,23.22067478119449
paired_pulse,111,feedback,67,67,88,83,0,5,5,36,4.266869529862171,0,23.5,0,10.003373905972435
paired_pulse,112,none,63,63,97,75,0,22,22,0,0.0,0,35.5,0,25.55
paired_pulse,112,open_loop,63,63,97,78,0,19,19,6,0.8533739059724342,0,32.5,0,22.72067478119449
paired_pulse,112,feedback,63,63,97,84,0,13,13,18,2.5601217179173026,0,27.5,0,17.16202434358346
paired_pulse,113,none,73,68,92,69,5,23,28,0,0.0,0,30.5,0,31.05
paired_pulse,113,open_loop,73,71,92,72,2,20,22,6,0.8533739059724342,0,30.5,0,25.52067478119449
paired_pulse,113,feedback,73,73,92,84,0,8,8,30,6.776436664572663,0,28.5,0,13.705287332914532
paired_pulse,114,none,80,80,95,69,0,26,26,0,0.0,0,41.5,0,30.15
paired_pulse,114,open_loop,80,80,95,72,0,23,23,6,0.8533739059724342,0,38.5,0,27.32067478119449
paired_pulse,114,feedback,80,80,95,90,0,5,5,53,9.670582728203621,0,17.5,5,11.334116545640725
paired_pulse,115,none,67,65,87,61,2,26,28,0,0.0,0,34.5,0,31.45
paired_pulse,115,open_loop,67,67,87,64,0,23,23,6,0.8533739059724342,0,33.5,0,26.82067478119449
paired_pulse,115,feedback,67,67,87,76,0,11,11,36,3.3882183322863315,0,21.5,0,15.627643666457267
paired_pulse,116,none,59,50,75,60,9,15,24,0,0.0,0,37.5,0,27.75
paired_pulse,116,open_loop,59,53,75,63,6,12,18,6,0.8533739059724342,0,37.5,0,22.22067478119449
paired_pulse,116,feedback,59,59,75,75,0,0,0,36,7.4080517278208164,0,31.5,6,6.431610345564164
paired_pulse,117,none,63,60,80,59,3,21,24,0,0.0,0,31.5,0,27.15
paired_pulse,117,open_loop,63,63,80,62,0,18,18,6,0.8533739059724342,0,31.5,0,21.620674781194488
paired_pulse,117,feedback,63,63,80,73,0,7,7,28,5.812183337238088,0,20.5,0,11.612436667447618
paired_pulse,118,none,82,81,77,70,1,7,8,0,0.0,0,39.5,0,11.95
paired_pulse,118,open_loop,82,81,77,73,1,4,5,6,0.8533739059724342,0,36.5,0,9.120674781194488
paired_pulse,118,feedback,82,82,77,77,0,0,0,52,9.559703306841481,0,7.5,0,5.261940661368296
paired_pulse,119,none,81,80,87,72,1,15,16,0,0.0,0,38.5,0,19.85
paired_pulse,119,open_loop,81,81,87,75,0,12,12,6,0.8533739059724342,0,36.5,0,16.120674781194488
paired_pulse,119,feedback,81,81,87,87,0,0,0,40,6.529400530244976,0,19.5,0,5.255880106048996
paired_pulse,120,none,57,55,73,59,2,14,16,0,0.0,0,33.5,0,19.35
paired_pulse,120,open_loop,57,57,73,62,0,11,11,6,0.8533739059724342,0,32.5,0,14.720674781194488
paired_pulse,120,feedback,57,57,73,66,0,7,7,14,1.7067478119448685,0,28.5,0,10.891349562388973
paired_pulse,121,none,78,76,80,80,2,0,2,0,0.0,0,33.5,0,5.35
paired_pulse,121,open_loop,78,78,80,80,0,0,0,6,0.8533739059724342,0,29.5,0,3.420674781194487
paired_pulse,121,feedback,78,78,80,80,0,0,0,32,6.529400530244977,0,11.5,0,4.0558801060489955
paired_pulse,122,none,67,63,85,66,4,19,23,0,0.0,0,28.5,0,25.85
paired_pulse,122,open_loop,67,66,85,69,1,16,17,6,0.8533739059724342,0,28.5,0,20.32067478119449
paired_pulse,122,feedback,67,67,85,83,0,2,2,34,4.266869529862171,0,22.5,0,6.8033739059724345
paired_pulse,123,none,64,60,79,63,4,16,20,0,0.0,0,28.5,0,22.85
paired_pulse,123,open_loop,64,63,79,66,1,13,14,6,0.8533739059724342,0,28.5,0,17.320674781194487
paired_pulse,123,feedback,64,64,79,79,0,0,0,33,7.4080517278208164,0,24.5,3,5.5816103455641635
paired_pulse,124,none,75,74,82,67,1,15,16,0,0.0,0,35.5,0,19.55
paired_pulse,124,open_loop,75,75,82,70,0,12,12,6,0.8533739059724342,0,33.5,0,15.820674781194487
paired_pulse,124,feedback,75,75,82,82,0,0,0,40,7.357497144614005,0,23.5,4,5.821499428922801
paired_pulse,125,none,76,72,83,69,4,14,18,0,0.0,0,31.5,0,21.15
paired_pulse,125,open_loop,76,75,83,72,1,11,12,6,0.8533739059724342,0,31.5,0,15.620674781194488
paired_pulse,125,feedback,76,76,83,83,0,0,0,44,4.984086722869059,0,13.5,0,4.546817344573812
paired_pulse,126,none,69,68,86,65,1,21,22,0,0.0,0,33.5,0,25.35
paired_pulse,126,open_loop,69,69,86,68,0,18,18,6,0.8533739059724342,0,31.5,0,21.620674781194488
paired_pulse,126,feedback,69,69,86,79,0,7,7,32,5.812183337238088,0,17.5,0,11.512436667447616
paired_pulse,127,none,74,74,63,63,0,0,0,0,0.0,0,37.5,0,3.75
paired_pulse,127,open_loop,74,74,63,63,0,0,0,6,0.8533739059724342,0,31.5,0,3.620674781194487
paired_pulse,127,feedback,74,74,63,63,0,0,0,44,8.185593758983034,0,7.5,0,4.587118751796607
paired_pulse,128,none,71,67,90,73,4,17,21,0,0.0,0,21.5,0,23.15
paired_pulse,128,open_loop,71,70,90,76,1,14,15,6,0.8533739059724342,0,21.5,0,17.620674781194488
paired_pulse,128,feedback,71,71,90,90,0,0,0,36,5.0949661442312,0,25.5,0,5.36899322884624
paired_pulse,129,none,74,74,113,81,0,32,32,0,0.0,0,26.5,0,34.65
paired_pulse,129,open_loop,74,74,113,84,0,29,29,6,0.8533739059724342,0,23.5,0,31.82067478119449
paired_pulse,129,feedback,74,74,113,88,0,25,25,14,1.7067478119448685,0,20.5,0,28.091349562388974
paired_pulse,130,none,65,65,90,74,0,16,16,0,0.0,0,20.5,0,18.05
paired_pulse,130,open_loop,65,65,90,77,0,13,13,6,0.8533739059724342,0,23.5,0,15.820674781194487
paired_pulse,130,feedback,65,65,90,82,0,8,8,16,0.8533739059724342,0,28.5,0,11.820674781194487
paired_pulse,131,none,67,67,89,74,0,15,15,0,0.0,0,30.5,0,18.05
paired_pulse,131,open_loop,67,67,89,77,0,12,12,6,0.8533739059724342,0,27.5,0,15.220674781194488
paired_pulse,131,feedback,67,67,89,84,0,5,5,20,3.413495623889737,0,23.5,0,9.032699124777947
paired_pulse,132,none,78,77,96,81,1,15,16,0,0.0,0,27.5,0,18.75
paired_pulse,132,open_loop,78,78,96,84,0,12,12,6,0.8533739059724342,0,25.5,0,15.020674781194488
paired_pulse,132,feedback,78,78,96,96,0,0,0,40,6.529400530244977,0,24.5,0,5.755880106048996
paired_pulse,133,none,82,73,86,77,9,9,18,0,0.0,0,33.5,0,21.35
paired_pulse,133,open_loop,82,76,86,80,6,6,12,6,0.8533739059724342,0,33.5,0,15.820674781194487
paired_pulse,133,feedback,82,82,86,86,0,0,0,45,5.812183337238088,0,11.5,1,4.562436667447618
paired_pulse,134,none,77,70,78,67,7,11,18,0,0.0,0,31.5,0,21.15
paired_pulse,134,open_loop,77,73,78,70,4,8,12,6,0.8533739059724342,0,31.5,0,15.620674781194488
paired_pulse,134,feedback,77,77,78,78,0,0,0,53,7.518931149182957,0,7.5,1,4.903786229836592
paired_pulse,135,none,66,66,100,80,0,20,20,0,0.0,0,35.5,0,23.55
paired_pulse,135,open_loop,66,66,100,83,0,17,17,6,0.8533739059724342,0,32.5,0,20.72067478119449
paired_pulse,135,feedback,66,66,100,86,0,14,14,18,4.1054355252932195,0,26.5,0,18.371087105058642
paired_pulse,136,none,60,54,66,65,6,1,7,0,0.0,0,32.5,0,10.25
paired_pulse,136,open_loop,60,57,66,66,3,0,3,6,0.8533739059724342,0,30.5,0,6.5206747811944865
paired_pulse,136,feedback,60,58,66,66,2,0,2,38,4.9335321396622485,0,14.5,0,6.336706427932451
paired_pulse,137,none,69,69,91,78,0,13,13,0,0.0,0,34.5,0,16.45
paired_pulse,137,open_loop,69,69,91,81,0,10,10,6,0.8533739059724342,0,31.5,0,13.620674781194488
paired_pulse,137,feedback,69,69,91,86,0,5,5,16,2.5601217179173026,0,26.5,0,8.962024343583462
paired_pulse,138,none,72,72,93,77,0,16,16,0,0.0,0,30.5,0,19.05
paired_pulse,138,open_loop,72,72,93,80,0,13,13,6,0.8533739059724342,0,33.5,0,16.820674781194487
paired_pulse,138,feedback,72,72,93,89,0,4,4,32,7.963834916258753,0,23.5,0,9.54276698325175
paired_pulse,139,none,77,71,82,66,6,16,22,0,0.0,0,35.5,0,25.55
paired_pulse,139,open_loop,77,74,82,69,3,13,16,6,0.8533739059724342,0,35.5,0,20.02067478119449
paired_pulse,139,feedback,77,77,82,82,0,0,0,35,7.629810570545097,0,27.5,5,6.02596211410902
paired_pulse,140,none,71,70,83,65,1,18,19,0,0.0,0,33.5,0,22.35
paired_pulse,140,open_loop,71,71,83,68,0,15,15,6,0.8533739059724342,0,31.5,0,18.620674781194488
paired_pulse,140,feedback,71,71,83,82,0,1,1,42,9.670582728203621,0,18.5,0,6.884116545640724
paired_pulse,141,none,70,70,93,74,0,19,19,0,0.0,0,26.5,0,21.65
paired_pulse,141,open_loop,70,70,93,77,0,16,16,6,0.8533739059724342,0,23.5,0,18.82067478119449
paired_pulse,141,feedback,70,70,93,88,0,5,5,28,4.984086722869059,0,24.5,0,9.846817344573813
paired_pulse,142,none,79,69,81,72,10,9,19,0,0.0,0,32.5,0,22.25
paired_pulse,142,open_loop,79,72,81,75,7,6,13,6,0.8533739059724342,0,32.5,0,16.72067478119449
paired_pulse,142,feedback,79,79,81,81,0,0,0,44,5.9736173418070395,0,8.5,0,4.244723468361409
paired_pulse,143,none,63,63,84,69,0,15,15,0,0.0,0,29.5,0,17.95
paired_pulse,143,open_loop,63,63,84,72,0,12,12,6,0.8533739059724342,0,26.5,0,15.120674781194488
paired_pulse,143,feedback,63,63,84,72,0,12,12,24,4.9335321396622485,0,18.5,0,16.03670642793245
paired_pulse,144,none,60,60,80,71,0,9,9,0,0.0,0,24.5,0,11.45
paired_pulse,144,open_loop,60,60,80,74,0,6,6,6,0.8533739059724342,0,21.5,0,8.620674781194486
paired_pulse,144,feedback,60,60,80,80,0,0,0,28,4.9335321396622485,0,26.5,0,5.03670642793245
paired_pulse,145,none,71,71,77,63,0,14,14,0,0.0,0,38.5,0,17.85
paired_pulse,145,open_loop,71,71,77,66,0,11,11,6,0.8533739059724342,0,35.5,0,15.020674781194488
paired_pulse,145,feedback,71,71,77,77,0,0,0,50,8.842486113834592,0,12.5,0,5.518497222766919
paired_pulse,146,none,59,59,84,69,0,15,15,0,0.0,0,35.5,0,18.55
paired_pulse,146,open_loop,59,59,84,72,0,12,12,6,0.8533739059724342,0,32.5,0,15.720674781194488
paired_pulse,146,feedback,59,59,84,80,0,4,4,22,2.5601217179173026,0,27.5,0,8.36202434358346
paired_pulse,147,none,73,68,88,79,5,9,14,0,0.0,0,40.5,0,18.05
paired_pulse,147,open_loop,73,71,88,82,2,6,8,6,0.8533739059724342,0,40.5,0,12.520674781194487
paired_pulse,147,feedback,73,73,88,88,0,0,0,28,4.266869529862171,0,30.5,4,5.3033739059724345
paired_pulse,148,none,53,53,91,70,0,21,21,0,0.0,0,36.5,0,24.65
paired_pulse,148,open_loop,53,53,91,73,0,18,18,6,0.8533739059724342,0,33.5,0,21.82067478119449
paired_pulse,148,feedback,53,53,91,77,0,14,14,14,0.8533739059724342,0,30.5,0,17.920674781194485
paired_pulse,149,none,62,61,76,66,1,10,11,0,0.0,0,34.5,0,14.45
paired_pulse,149,open_loop,62,62,76,69,0,7,7,6,0.8533739059724342,0,32.5,0,10.720674781194486
paired_pulse,149,feedback,62,62,76,76,0,0,0,26,4.1054355252932195,0,25.5,0,4.671087105058644
paired_pulse,150,none,74,71,83,59,3,24,27,0,0.0,0,40.5,0,31.05
paired_pulse,150,open_loop,74,74,83,62,0,21,21,6,0.8533739059724342,0,40.5,0,25.52067478119449
paired_pulse,150,feedback,74,74,83,80,0,3,3,44,9.695860019807027,0,21.5,0,9.289172003961406
paired_pulse,151,none,44,44,88,63,0,25,25,0,0.0,0,30.5,0,28.05
paired_pulse,151,open_loop,44,44,88,66,0,22,22,6,0.8533739059724342,0,28.5,0,25.32067478119449
paired_pulse,151,feedback,44,44,88,71,0,17,17,16,0.8533739059724342,0,33.5,0,21.32067478119449
paired_pulse,152,none,75,74,97,69,1,28,29,0,0.0,0,31.5,0,32.15
paired_pulse,152,open_loop,75,75,97,72,0,25,25,6,0.8533739059724342,0,29.5,0,28.42067478119449
paired_pulse,152,feedback,75,75,97,80,0,17,17,27,5.0949661442312,0,20.5,3,21.418993228846244
paired_pulse,153,none,63,63,114,88,0,26,26,0,0.0,0,31.5,0,29.15
paired_pulse,153,open_loop,63,63,114,91,0,23,23,6,0.8533739059724342,0,34.5,0,26.92067478119449
paired_pulse,153,feedback,63,63,114,94,0,20,20,12,0.8533739059724342,0,37.5,0,24.520674781194487
paired_pulse,154,none,71,70,80,70,1,10,11,0,0.0,0,30.5,0,14.05
paired_pulse,154,open_loop,71,71,80,73,0,7,7,6,0.8533739059724342,0,28.5,0,10.320674781194487
paired_pulse,154,feedback,71,71,80,80,0,0,0,32,5.812183337238088,0,15.5,0,4.312436667447618
paired_pulse,155,none,73,71,86,70,2,16,18,0,0.0,0,31.5,0,21.15
paired_pulse,155,open_loop,73,73,86,73,0,13,13,6,0.8533739059724342,0,30.5,0,16.520674781194487
paired_pulse,155,feedback,73,73,86,86,0,0,0,32,2.5601217179173026,0,22.5,0,4.36202434358346
paired_pulse,156,none,60,60,69,59,0,10,10,0,0.0,0,31.5,0,13.15
paired_pulse,156,open_loop,60,60,69,62,0,7,7,6,0.8533739059724342,0,28.5,0,10.320674781194487
paired_pulse,156,feedback,60,60,69,69,0,0,0,40,6.418521108882835,0,15.5,0,4.833704221776567
paired_pulse,157,none,87,75,83,64,12,19,31,0,0.0,0,41.5,0,35.15
paired_pulse,157,open_loop,87,78,83,67,9,16,25,6,0.8533739059724342,0,41.5,0,29.620674781194488
paired_pulse,157,feedback,87,85,83,79,2,4,6,59,9.832016732772573,0,12.5,5,12.166403346554514
paired_pulse,158,none,62,62,83,71,0,12,12,0,0.0,0,30.5,0,15.05
paired_pulse,158,open_loop,62,62,83,74,0,9,9,6,0.8533739059724342,0,27.5,0,12.220674781194488
paired_pulse,158,feedback,62,62,83,82,0,1,1,22,2.5601217179173026,0,26.5,0,5.262024343583461
paired_pulse,159,none,80,80,83,68,0,15,15,0,0.0,0,42.5,0,19.25
paired_pulse,159,open_loop,80,80,83,71,0,12,12,6,0.8533739059724342,0,39.5,0,16.42067478119449
paired_pulse,159,feedback,80,80,83,83,0,0,0,46,8.125268920827704,0,12.5,0,5.1750537841655415
paired_pulse,160,none,84,79,76,63,5,13,18,0,0.0,0,44.5,0,22.45
paired_pulse,160,open_loop,84,82,76,66,2,10,12,6,0.8533739059724342,0,44.5,0,16.92067478119449
paired_pulse,160,feedback,84,84,76,76,0,0,0,52,9.806739441169167,0,13.5,0,5.911347888233834
paired_pulse,161,none,63,63,71,59,0,12,12,0,0.0,0,32.5,0,15.25
paired_pulse,161,open_loop,63,63,71,62,0,9,9,6,0.8533739059724342,0,29.5,0,12.420674781194489
paired_pulse,161,feedback,63,63,71,71,0,0,0,38,6.529400530244976,0,19.5,0,5.155880106048995
paired_pulse,162,none,69,69,81,67,0,14,14,0,0.0,0,30.5,0,17.05
paired_pulse,162,open_loop,69,69,81,70,0,11,11,6,0.8533739059724342,0,27.5,0,14.220674781194488
paired_pulse,162,feedback,69,69,81,77,0,4,4,32,3.3882183322863315,0,15.5,0,7.8276436664572655
paired_pulse,163,none,74,68,91,74,6,17,23,0,0.0,0,29.5,0,25.95
paired_pulse,163,open_loop,74,71,91,77,3,14,17,6,0.8533739059724342,0,29.5,0,20.42067478119449
paired_pulse,163,feedback,74,74,91,91,0,0,0,38,5.9736173418070395,0,23.5,0,5.444723468361408
paired_pulse,164,none,58,58,85,67,0,18,18,0,0.0,0,28.5,0,20.85
paired_pulse,164,open_loop,58,58,85,70,0,15,15,6,0.8533739059724342,0,25.5,0,18.020674781194487
paired_pulse,164,feedback,58,58,85,80,0,5,5,26,2.5601217179173026,0,28.5,0,9.662024343583461
paired_pulse,165,none,70,70,86,80,0,6,6,0,0.0,0,37.5,0,9.75
paired_pulse,165,open_loop,70,70,86,83,0,3,3,6,0.8533739059724342,0,34.5,0,6.920674781194487
paired_pulse,165,feedback,70,70,86,86,0,0,0,26,5.812183337238088,0,22.5,0,4.7124366674476175
paired_pulse,166,none,67,67,73,70,0,3,3,0,0.0,0,26.5,0,5.65
paired_pulse,166,open_loop,67,67,73,73,0,0,0,6,0.8533739059724342,0,23.5,0,2.8206747811944872
paired_pulse,166,feedback,67,67,73,73,0,0,0,32,2.5601217179173026,0,12.5,0,3.3620243435834607
paired_pulse,167,none,67,65,84,70,2,14,16,0,0.0,0,26.5,0,18.65
paired_pulse,167,open_loop,67,67,84,73,0,11,11,6,0.8533739059724342,0,25.5,0,14.020674781194488
paired_pulse,167,feedback,67,67,84,84,0,0,0,38,4.984086722869059,0,23.5,0,5.246817344573812
paired_pulse,168,none,66,64,91,69,2,22,24,0,0.0,0,32.5,0,27.25
paired_pulse,168,open_loop,66,66,91,72,0,19,19,6,0.8533739059724342,0,31.5,0,22.620674781194488
paired_pulse,168,feedback,66,66,91,81,0,10,10,24,2.5601217179173026,0,22.5,0,13.96202434358346
paired_pulse,169,none,71,71,88,71,0,17,17,0,0.0,0,30.5,0,20.05
paired_pulse,169,open_loop,71,71,88,74,0,14,14,6,0.8533739059724342,0,27.5,0,17.22067478119449
paired_pulse,169,feedback,71,71,88,88,0,0,0,38,4.984086722869059,0,23.5,0,5.246817344573812
paired_pulse,170,none,72,72,94,67,0,27,27,0,0.0,0,33.5,0,30.35
paired_pulse,170,open_loop,72,72,94,70,0,24,24,6,0.8533739059724342,0,30.5,0,27.52067478119449
paired_pulse,170,feedback,72,72,94,83,0,11,11,32,3.3882183322863315,0,20.5,0,15.327643666457266
paired_pulse,171,none,59,59,84,68,0,16,16,0,0.0,0,28.5,0,18.85
paired_pulse,171,open_loop,59,59,84,71,0,13,13,6,0.8533739059724342,0,25.5,0,16.020674781194487
paired_pulse,171,feedback,59,59,84,76,0,8,8,16,2.5601217179173026,0,23.5,0,11.662024343583461
paired_pulse,172,none,63,63,98,71,0,27,27,0,0.0,0,25.5,0,29.55
paired_pulse,172,open_loop,63,63,98,74,0,24,24,6,0.8533739059724342,0,22.5,0,26.72067478119449
paired_pulse,172,feedback,63,63,98,79,0,19,19,16,1.7067478119448685,0,22.5,0,22.391349562388974
paired_pulse,173,none,81,73,79,60,8,19,27,0,0.0,0,43.5,0,31.35
paired_pulse,173,open_loop,81,76,79,63,5,16,21,6,0.8533739059724342,0,43.5,0,25.82067478119449
paired_pulse,173,feedback,81,81,79,79,0,0,0,58,8.236148342189844,0,12.5,0,5.79722966843797
paired_pulse,174,none,73,66,85,71,7,14,21,0,0.0,0,30.5,0,24.05
paired_pulse,174,open_loop,73,69,85,74,4,11,15,6,0.8533739059724342,0,30.5,0,18.520674781194487
paired_pulse,174,feedback,73,73,85,85,0,0,0,33,5.9736173418070395,0,21.5,3,4.994723468361408
paired_pulse,175,none,67,66,94,71,1,23,24,0,0.0,0,32.5,0,27.25
paired_pulse,175,open_loop,67,67,94,74,0,20,20,6,0.8533739059724342,0,30.5,0,23.52067478119449
paired_pulse,175,feedback,67,67,94,79,0,15,15,22,4.1054355252932195,0,19.5,0,18.871087105058646
paired_pulse,176,none,69,57,77,64,12,13,25,0,0.0,0,34.5,0,28.45
paired_pulse,176,open_loop,69,60,77,67,9,10,19,6,0.8533739059724342,0,34.5,0,22.92067478119449
paired_pulse,176,feedback,69,69,77,77,0,0,0,44,5.9736173418070395,0,15.5,0,4.944723468361408
paired_pulse,177,none,68,66,85,68,2,17,19,0,0.0,0,31.5,0,22.15
paired_pulse,177,open_loop,68,68,85,71,0,14,14,6,0.8533739059724342,0,30.5,0,17.520674781194487
paired_pulse,177,feedback,68,68,85,81,0,4,4,26,2.5601217179173026,0,20.5,0,7.86202434358346
paired_pulse,178,none,73,68,83,71,5,12,17,0,0.0,0,32.5,0,20.25
paired_pulse,178,open_loop,73,71,83,74,2,9,11,6,0.8533739059724342,0,32.5,0,14.720674781194488
paired_pulse,178,feedback,73,73,83,82,0,1,1,34,5.812183337238088,0,16.5,0,5.512436667447618
paired_pulse,179,none,67,67,85,70,0,15,15,0,0.0,0,27.5,0,17.75
paired_pulse,179,open_loop,67,67,85,73,0,12,12,6,0.8533739059724342,0,24.5,0,14.920674781194489
paired_pulse,179,feedback,67,67,85,83,0,2,2,26,6.418521108882835,0,22.5,0,6.833704221776567
paired_pulse,180,none,62,62,94,78,0,16,16,0,0.0,0,25.5,0,18.55
paired_pulse,180,open_loop,62,62,94,81,0,13,13,6,0.8533739059724342,0,25.5,0,16.020674781194487
paired_pulse,180,feedback,62,62,94,86,0,8,8,16,0.8533739059724342,0,30.5,0,12.020674781194488
paired_pulse,181,none,77,65,73,69,12,4,16,0,0.0,0,29.5,0,18.95
paired_pulse,181,open_loop,77,68,73,72,9,1,10,6,0.8533739059724342,0,29.5,0,13.420674781194489
paired_pulse,181,feedback,77,77,73,73,0,0,0,42,5.9736173418070395,0,3.5,0,3.644723468361408
paired_pulse,182,none,87,78,97,70,9,27,36,0,0.0,0,36.5,0,39.65
paired_pulse,182,open_loop,87,81,97,73,6,24,30,6,0.8533739059724342,0,36.5,0,34.12067478119449
paired_pulse,182,feedback,87,87,97,90,0,7,7,51,8.347027763551985,0,17.5,3,12.969405552710398
paired_pulse,183,none,75,75,74,67,0,7,7,0,0.0,0,36.5,0,10.65
paired_pulse,183,open_loop,75,75,74,70,0,4,4,6,0.8533739059724342,0,36.5,0,8.120674781194488
paired_pulse,183,feedback,75,75,74,74,0,0,0,44,12.700885504800127,0,14.5,2,6.1901771009600255
paired_pulse,184,none,69,69,83,69,0,14,14,0,0.0,0,30.5,0,17.05
paired_pulse,184,open_loop,69,69,83,72,0,11,11,6,0.8533739059724342,0,27.5,0,14.220674781194488
paired_pulse,184,feedback,69,69,83,79,0,4,4,34,8.074714337620893,0,17.5,0,9.064942867524179
paired_pulse,185,none,63,62,88,73,1,15,16,0,0.0,0,40.5,0,20.05
paired_pulse,185,open_loop,63,63,88,76,0,12,12,6,0.8533739059724342,0,38.5,0,16.320674781194487
paired_pulse,185,feedback,63,63,88,80,0,8,8,14,1.7067478119448685,0,34.5,0,12.491349562388972
paired_pulse,186,none,64,64,103,81,0,22,22,0,0.0,0,23.5,0,24.35
paired_pulse,186,open_loop,64,64,103,84,0,19,19,6,0.8533739059724342,0,26.5,0,22.120674781194488
paired_pulse,186,feedback,64,64,103,87,0,16,16,16,1.681470520341463,0,29.5,0,20.086294104068294
paired_pulse,187,none,65,64,82,66,1,16,17,0,0.0,0,31.5,0,20.15
paired_pulse,187,open_loop,65,65,82,69,0,13,13,6,0.8533739059724342,0,29.5,0,16.42067478119449
paired_pulse,187,feedback,65,65,82,75,0,7,7,35,7.357497144614005,0,21.5,1,12.371499428922801
paired_pulse,188,none,63,56,84,65,7,19,26,0,0.0,0,30.5,0,29.05
paired_pulse,188,open_loop,63,59,84,68,4,16,20,6,0.8533739059724342,0,30.5,0,23.52067478119449
paired_pulse,188,feedback,63,63,84,82,0,2,2,34,6.826991247779474,0,25.5,0,7.615398249555895
paired_pulse,189,none,62,62,87,68,0,19,19,0,0.0,0,25.5,0,21.55
paired_pulse,189,open_loop,62,62,87,71,0,16,16,6,0.8533739059724342,0,22.5,0,18.72067478119449
paired_pulse,189,feedback,62,62,87,76,0,11,11,16,0.8533739059724342,0,20.5,0,14.020674781194488
paired_pulse,190,none,71,71,99,82,0,17,17,0,0.0,0,30.5,0,20.05
paired_pulse,190,open_loop,71,71,99,85,0,14,14,6,0.8533739059724342,0,27.5,0,17.22067478119449
paired_pulse,190,feedback,71,71,99,95,0,4,4,26,4.266869529862171,0,30.5,0,9.203373905972434
paired_pulse,191,none,85,79,85,73,6,12,18,0,0.0,0,36.5,0,21.65
paired_pulse,191,open_loop,85,82,85,76,3,9,12,6,0.8533739059724342,0,36.5,0,16.120674781194488
paired_pulse,191,feedback,85,85,85,85,0,0,0,40,5.0949661442312,0,14.5,0,4.46899322884624
paired_pulse,192,none,70,61,75,62,9,13,22,0,0.0,0,29.5,0,24.95
paired_pulse,192,open_loop,70,64,75,65,6,10,16,6,0.8533739059724342,0,29.5,0,19.42067478119449
paired_pulse,192,feedback,70,70,75,75,0,0,0,48,8.397582346758796,0,11.5,0,5.2295164693517595
paired_pulse,193,none,68,68,98,73,0,25,25,0,0.0,0,25.5,0,27.55
paired_pulse,193,open_loop,68,68,98,76,0,22,22,6,0.8533739059724342,0,23.5,0,24.82067478119449
paired_pulse,193,feedback,68,68,98,80,0,18,18,14,4.822652718300108,0,19.5,0,21.61453054366002
paired_pulse,194,none,81,76,87,77,5,10,15,0,0.0,0,28.5,0,17.85
paired_pulse,194,open_loop,81,79,87,80,2,7,9,6,0.8533739059724342,0,28.5,0,12.320674781194487
paired_pulse,194,feedback,81,81,87,87,0,0,0,40,7.518931149182956,0,12.5,0,4.753786229836591
paired_pulse,195,none,67,67,75,72,0,3,3,0,0.0,0,25.5,0,5.550000000000001
paired_pulse,195,open_loop,67,67,75,75,0,0,0,6,0.8533739059724342,0,25.5,0,3.0206747811944874
paired_pulse,195,feedback,67,67,75,75,0,0,0,18,3.3882183322863315,0,19.5,0,3.5276436664572666
paired_pulse,196,none,71,71,74,60,0,14,14,0,0.0,0,41.5,0,18.15
paired_pulse,196,open_loop,71,71,74,63,0,11,11,6,0.8533739059724342,0,38.5,0,15.320674781194487
paired_pulse,196,feedback,71,71,74,73,0,1,1,40,9.670582728203621,0,19.5,4,6.884116545640724
paired_pulse,197,none,69,67,105,79,2,26,28,0,0.0,0,39.5,0,31.95
paired_pulse,197,open_loop,69,69,105,82,0,23,23,6,0.8533739059724342,0,38.5,0,27.32067478119449
paired_pulse,197,feedback,69,69,105,93,0,12,12,28,5.812183337238088,0,30.5,0,17.612436667447618
paired_pulse,198,none,79,79,75,65,0,10,10,0,0.0,0,44.5,0,14.45
paired_pulse,198,open_loop,79,79,75,68,0,7,7,6,0.8533739059724342,0,41.5,0,11.620674781194488
paired_pulse,198,feedback,79,79,75,75,0,0,0,44,9.670582728203621,0,18.5,8,5.984116545640724
paired_pulse,199,none,74,68,87,61,6,26,32,0,0.0,0,37.5,0,35.75
paired_pulse,199,open_loop,74,71,87,64,3,23,26,6,0.8533739059724342,0,37.5,0,30.22067478119449
paired_pulse,199,feedback,74,74,87,86,0,1,1,50,7.408051727820816,0,22.5,4,7.231610345564163
